Entry ID,EMDB Map,Experimental Method,EM Diffraction Resolution (Å),EM Resolution (Å),Symmetry Type,Point Symmetry,Additional Map,Aggregation State,Reconstruction Method,Embedding,Staining,Vitrification,Microscope Model,Film or Detector Model,Release Date,Deposition Date,Citation Author,
"7XIZ","EMD-33213","ELECTRON MICROSCOPY",,3.74,"POINT",,"EMD-33213","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 BASE (4k x 4k)","2022-07-13","2022-04-14","Cao, Y., Yisimayi, A., Jian, F., Song, W., Xiao, T., Wang, L., Du, S., Wang, J., Li, Q., Chen, X., Yu, Y., Wang, P., Zhang, Z., Liu, P., An, R., Hao, X., Wang, Y., Wang, J., Feng, R., Sun, H., Zhao, L., Zhang, W., Zhao, D., Zheng, J., Yu, L., Li, C., Zhang, N., Wang, R., Niu, X., Yang, S., Song, X., Chai, Y., Hu, Y., Shi, Y., Zheng, L., Li, Z., Gu, Q., Shao, F., Huang, W., Jin, R., Shen, Z., Wang, Y., Wang, X., Xiao, J., Xie, X.S."
"7XJ0","EMD-33214","ELECTRON MICROSCOPY",,2.53,"POINT",,"EMD-33214","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2022-11-09","2022-04-14","Fan, J., Hu, L., Yue, Z., Liao, D., Guo, F., Ke, H., Jiang, D., Yang, Y., Lei, X."
"7XJ1","EMD-33216","ELECTRON MICROSCOPY",,2.93,"POINT",,"EMD-33216","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2022-11-09","2022-04-14","Fan, J., Hu, L., Yue, Z., Liao, D., Guo, F., Ke, H., Jiang, D., Yang, Y., Lei, X."
"7XJ2","EMD-33217","ELECTRON MICROSCOPY",,3.64,"POINT",,"EMD-33217","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2022-11-09","2022-04-14","Fan, J., Hu, L., Yue, Z., Liao, D., Guo, F., Ke, H., Jiang, D., Yang, Y., Lei, X."
"7XJ3","EMD-33218","ELECTRON MICROSCOPY",,3.54,"POINT",,"EMD-33218","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-11-09","2022-04-14","Fan, J., Hu, L., Yue, Z., Liao, D., Guo, F., Ke, H., Jiang, D., Yang, Y., Lei, X."
"7XJG","EMD-33226","ELECTRON MICROSCOPY",,2.51,"POINT",,"EMD-31829, EMD-33226","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-09-14","2022-04-17","Wang, Y., Guan, Z., Wang, C., Nie, Y., Chen, Y., Qian, Z., Cui, Y., Xu, H., Wang, Q., Zhao, F., Zhang, D., Tao, P., Sun, M., Yin, P., Jin, S., Wu, S., Zou, T."
"7XJH","EMD-33227","ELECTRON MICROSCOPY",,3.3,"POINT",,"EMD-33227","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-05-04","2022-04-18","Nagiri, C., Kobayashi, K., Tomita, A., Kato, M., Kobayashi, K., Yamashita, K., Nishizawa, T., Inoue, A., Shihoya, W., Nureki, O."
"7XJI","EMD-33228","ELECTRON MICROSCOPY",,3.9,"POINT",,"EMD-33228","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-05-04","2022-04-18","Nureki, I., Kobayashi, K., Tanaka, T., Demura, K., Inoue, A., Shihoya, W., Nureki, O."
"7XJK","EMD-33230","ELECTRON MICROSCOPY",,3.3,"POINT",,"7XJJ, EMD-33230","3D ARRAY","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-06-29","2022-04-18","Jiang, W., Zheng, S."
"7XJL","EMD-33231","ELECTRON MICROSCOPY",,3.5,"POINT",,"EMD-33231","3D ARRAY","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-06-29","2022-04-18","Jiang, W., Zheng, S."
"7XJP","EMD-33233","ELECTRON MICROSCOPY",,2.71,"POINT",,"EMD-33233","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-07-20","2022-04-18","Jia, A., Huang, S., Song, W., Wang, J., Meng, Y., Sun, Y., Xu, L., Laessle, H., Jirschitzka, J., Hou, J., Zhang, T., Yu, W., Hessler, G., Li, E., Ma, S., Yu, D., Gebauer, J., Baumann, U., Liu, X., Han, Z., Chang, J., Parker, J.E., Chai, J."
"7XJX","EMD-33236","ELECTRON MICROSCOPY",,2.7,"HELICAL",,"EMD-33236","FILAMENT","HELICAL","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2023-01-18","2022-04-18","Zhao, Q., Tao, Y., Zhao, K., Ma, Y., Xu, Q., Liu, C., Zhang, S., Li, D."
"7XK2","EMD-33241","ELECTRON MICROSCOPY",,3.1,"POINT",,"EMD-33241","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 QUANTUM (4k x 4k)","2023-02-22","2022-04-19","Yang, Y., Kang, H.J., Gao, R.G., Wang, J.J., Han, G.W., DiBerto, J.F., Wu, L.J., Tong, J.H., Qu, L., Wu, Y.R., Pileski, R., Li, X.M., Zhang, X.C., Zhao, S.W., Kenakin, T., Wang, Q., Stevens, R.C., Peng, W., Roth, B.L., Rao, Z.H., Liu, Z.J."
"7XK3","EMD-33242","ELECTRON MICROSCOPY",,3.1,"POINT","C1","EMD-33242","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-07-20","2022-04-19","Kishikawa, J.I., Ishikawa, M., Masuya, T., Murai, M., Kitazumi, Y., Butler, N.L., Kato, T., Barquera, B., Miyoshi, H."
"7XK4","EMD-33243","ELECTRON MICROSCOPY",,3.1,"POINT","C1","EMD-33243","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-07-20","2022-04-19","Kishikawa, J.I., Ishikawa, M., Masuya, T., Murai, M., Kitazumi, Y., Butler, N.L., Kato, T., Barquera, B., Miyoshi, H."
"7XK5","EMD-33244","ELECTRON MICROSCOPY",,3.1,"POINT","C1","EMD-33244","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-07-20","2022-04-19","Kishikawa, J.I., Ishikawa, M., Masuya, T., Murai, M., Kitazumi, Y., Butler, N.L., Kato, T., Barquera, B., Miyoshi, H."
"7XK6","EMD-33245","ELECTRON MICROSCOPY",,3,"POINT","C1","EMD-33245","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-07-20","2022-04-19","Kishikawa, J.I., Ishikawa, M., Masuya, T., Murai, M., Kitazumi, Y., Butler, N.L., Kato, T., Barquera, B., Miyoshi, H."
"7XK7","EMD-33246","ELECTRON MICROSCOPY",,2.9,"POINT","C1","EMD-33246","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-07-20","2022-04-19","Kishikawa, J.I., Ishikawa, M., Masuya, T., Murai, M., Kitazumi, Y., Butler, N.L., Kato, T., Barquera, B., Miyoshi, H."
"7XK8","EMD-33247","ELECTRON MICROSCOPY",,3.3,"POINT",,"EMD-33247","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2023-02-22","2022-04-19","Zhao, W., Zhang, W., Wang, M., Lu, M., Chen, S., Tang, T., Schnapp, G., Wagner, H., Brennauer, A., Yi, C., Chu, X., Han, S., Wu, B., Zhao, Q."
"7XKD","EMD-33248","ELECTRON MICROSCOPY",,2.4,"POINT",,"EMD-33248","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 IS (4k x 4k)","2022-08-10","2022-04-19","Lin, H., Xiao, P., Bu, R.Q., Guo, S., Yang, Z., Yuan, D., Zhu, Z.L., Zhang, C.X., He, Q.T., Zhang, C., Ping, Y.Q., Zhao, R.J., Ma, C.S., Liu, C.H., Zhang, X.N., Jiang, D., Huang, S., Xi, Y.T., Zhang, D.L., Xue, C.Y., Yang, B.S., Li, J.Y., Lin, H.C., Zeng, X.H., Zhao, H., Xu, W.M., Yi, F., Liu, Z., Sun, J.P., Yu, X."
"7XKE","EMD-33249","ELECTRON MICROSCOPY",,2.9,"POINT",,"EMD-33249","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 IS (4k x 4k)","2022-08-10","2022-04-19","Lin, H., Xiao, P., Bu, R.Q., Guo, S., Yang, Z., Yuan, D., Zhu, Z.L., Zhang, C.X., He, Q.T., Zhang, C., Ping, Y.Q., Zhao, R.J., Ma, C.S., Liu, C.H., Zhang, X.N., Jiang, D., Huang, S., Xi, Y.T., Zhang, D.L., Xue, C.Y., Yang, B.S., Li, J.Y., Lin, H.C., Zeng, X.H., Zhao, H., Xu, W.M., Yi, F., Liu, Z., Sun, J.P., Yu, X."
"7XKF","EMD-33250","ELECTRON MICROSCOPY",,2.4,"POINT",,"EMD-33250","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 IS (4k x 4k)","2022-08-10","2022-04-19","Lin, H., Xiao, P., Bu, R.Q., Guo, S., Yang, Z., Yuan, D., Zhu, Z.L., Zhang, C.X., He, Q.T., Zhang, C., Ping, Y.Q., Zhao, R.J., Ma, C.S., Liu, C.H., Zhang, X.N., Jiang, D., Huang, S., Xi, Y.T., Zhang, D.L., Xue, C.Y., Yang, B.S., Li, J.Y., Lin, H.C., Zeng, X.H., Zhao, H., Xu, W.M., Yi, F., Liu, Z., Sun, J.P., Yu, X."
"7XKH","EMD-33251","ELECTRON MICROSCOPY",,3.1,"POINT",,"EMD-33251","PARTICLE","SINGLE PARTICLE","NO","NO","YES","JEOL CRYO ARM 300","GATAN K3 BIOQUANTUM (6k x 4k)","2022-09-21","2022-04-19","Nakano, A., Yokoyama, K., Kishikawa, J., Nakanishi, A., Mitsuoka, K."
"7XKI","EMD-33254","ELECTRON MICROSCOPY",,3.4,"POINT",,"EMD-33254","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","FEI FALCON III (4k x 4k)","2023-03-22","2022-04-19","Lee, S.N., Cho, H.J., Jeong, H., Ryu, B., Lee, H.J., Kim, M., Yoo, J., Woo, J.S., Lee, H.H."
"7XKO","EMD-33258","ELECTRON MICROSCOPY",,3.4,"POINT",,"EMD-33258","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-09-21","2022-04-20","Nakano, A., Yokoyama, K., Kishikawa, J., Nakanishi, A., Mitsuoka, K."
"7XKP","EMD-33259","ELECTRON MICROSCOPY",,3,"POINT",,"EMD-33259","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-09-21","2022-04-20","Nakano, A., Yokoyama, K., Kishikawa, J., Nakanishi, A., Mitsuoka, K."
"7XKQ","EMD-33264","ELECTRON MICROSCOPY",,3.3,"POINT",,"EMD-33264","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-09-21","2022-04-20","Nakano, A., Yokoyama, K., Kishikawa, J., Nakanishi, A., Mitsuoka, K."
"7XKR","EMD-33265","ELECTRON MICROSCOPY",,2.6,"POINT",,"EMD-33265","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-09-21","2022-04-20","Nakano, A., Yokoyama, K., Kishikawa, J., Nakanishi, A., Mitsuoka, K."
"7XKT","EMD-33270","ELECTRON MICROSCOPY",,2.2,"POINT",,"EMD-33254, EMD-33255, EMD-33256, EMD-33270","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","FEI FALCON III (4k x 4k)","2023-03-22","2022-04-20","Lee, S.N., Cho, H.J., Jeong, H., Ryu, B., Lee, H.J., Kim, M., Yoo, J., Woo, J.S., Lee, H.H."
"7XL3","EMD-33271","ELECTRON MICROSCOPY",,3.13,"POINT",,"EMD-33271","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-07-27","2022-04-21","He, D., You, L., Wu, X., Shi, J., Wen, A., Yan, Z., Mu, W., Fang, C., Feng, Y., Zhang, Y."
"7XL4","EMD-33272","ELECTRON MICROSCOPY",,3.86,"POINT",,"EMD-33272","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-07-27","2022-04-21","He, D., You, L., Wu, X., Shi, J., Wen, A., Yan, Z., Mu, W., Fang, C., Feng, Y., Zhang, Y."
"7XLB","EMD-33276","ELECTRON MICROSCOPY",,3.44,"POINT",,"EMD-33276","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2023-03-15","2022-04-21","Zhang, H., Wang, S., Zhang, Z., Hou, M., Du, C., Zhao, Z., Vogel, H., Li, Z., Yan, K., Zhang, X., Lu, J., Liang, Y., Yuan, S., Wang, D., Zhang, H."
"7XLM","EMD-33284","ELECTRON MICROSCOPY",,3.73,"POINT",,"EMD-33284","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2023-03-15","2022-04-22","Chi, X.M., Li, X.R., Huang, B.D., Zhou, Q."
"7XLQ","EMD-33285","ELECTRON MICROSCOPY",,3.1,"POINT","C1","EMD-33285","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2023-02-08","2022-04-22","Gao, Y., Xu, S., Cui, X., Xu, H., Qiu, Y., Wei, Y., Dong, Y., Zhu, B., Peng, C., Liu, S., Zhang, X.C., Sun, J., Huang, Z., Zhao, Y."
"7XLT","EMD-33286","ELECTRON MICROSCOPY",,4.4,"POINT",,"EMD-33286","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2022-05-25","2022-04-22","Li, Q., Lin, C., Luo, Z., Li, H., Li, X., Sun, Q."
"7XM1","EMD-33289","ELECTRON MICROSCOPY",,3.96,"POINT","I","7EQ9, EMD-33289, SASDPW2","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TALOS ARCTICA","FEI FALCON III (4k x 4k)","2023-01-04","2022-04-24","Ohara, N., Kawakami, N., Arai, R., Adachi, N., Moriya, T., Kawasaki, M., Miyamoto, K."
"7XM9","EMD-33292","ELECTRON MICROSCOPY",,3.22,"POINT",,"EMD-33292","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 IS (4k x 4k)","2022-11-30","2022-04-25","Zhang, J., Shi, Y., Huang, Z., Li, Y., Yang, B., Gong, J., Jiang, D."
"7XMC","EMD-33293","ELECTRON MICROSCOPY",,3.09,"POINT",,"EMD-33293","PARTICLE","SINGLE PARTICLE","NO","NO","YES","TFS GLACIOS","GATAN K2 SUMMIT (4k x 4k)","2022-12-21","2022-04-25","Nishida, Y., Yanagisawa, S., Morita, R., Shigematsu, H., Shinzawa-Itoh, K., Yuki, H., Ogasawara, S., Shimuta, K., Iwamoto, T., Nakabayashi, C., Matsumura, W., Kato, H., Gopalasingam, C., Nagao, T., Qaqorh, T., Takahashi, Y., Yamazaki, S., Kamiya, K., Harada, R., Mizuno, N., Takahashi, H., Akeda, Y., Ohnishi, M., Ishii, Y., Kumasaka, T., Murata, T., Muramoto, K., Tosha, T., Shiro, Y., Honma, T., Shigeta, Y., Kubo, M., Takashima, S., Shintani, Y."
"7XMD","EMD-33294","ELECTRON MICROSCOPY",,2.99,"POINT",,"EMD-33294","PARTICLE","SINGLE PARTICLE","NO","NO","YES","TFS GLACIOS","GATAN K2 SUMMIT (4k x 4k)","2022-12-21","2022-04-25","Nishida, Y., Yanagisawa, S., Morita, R., Shigematsu, H., Shinzawa-Itoh, K., Yuki, H., Ogasawara, S., Shimuta, K., Iwamoto, T., Nakabayashi, C., Matsumura, W., Kato, H., Gopalasingam, C., Nagao, T., Qaqorh, T., Takahashi, Y., Yamazaki, S., Kamiya, K., Harada, R., Mizuno, N., Takahashi, H., Akeda, Y., Ohnishi, M., Ishii, Y., Kumasaka, T., Murata, T., Muramoto, K., Tosha, T., Shiro, Y., Honma, T., Shigeta, Y., Kubo, M., Takashima, S., Shintani, Y."
"7XMF","EMD-33295","ELECTRON MICROSCOPY",,3.07,"POINT",,"EMD-33295","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2022-11-30","2022-04-25","Zhang, J., Shi, Y., Huang, Z., Li, Y., Yang, B., Gong, J., Jiang, D."
"7XMG","EMD-33296","ELECTRON MICROSCOPY",,3.09,"POINT",,"EMD-33296","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K2 SUMMIT (4k x 4k)","2022-11-30","2022-04-25","Zhang, J., Shi, Y., Huang, Z., Li, Y., Yang, B., Gong, J., Jiang, D."
"7XML","EMD-33300","ELECTRON MICROSCOPY",,3.2,"POINT","C2","EMD-33300","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 (6k x 4k)","2022-07-27","2022-04-26","Zhang, K., Li, S., Wang, Y., Wang, Z., Mulvenna, N., Yang, H., Zhang, P., Chen, H., Li, Y., Wang, H., Gao, Y., Wigneshweraraj, S., Matthews, S., Zhang, K., Liu, B."
"7XMR","EMD-33302","ELECTRON MICROSCOPY",,3.1,"POINT",,"EMD-33302","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-08-03","2022-04-26","Zhao, W., Han, S., Qiu, N., Feng, W., Lu, M., Zhang, W., Wang, M., Zhou, Q., Chen, S., Xu, W., Du, J., Chu, X., Yi, C., Dai, A., Hu, L., Shen, M.Y., Sun, Y., Zhang, Q., Ma, Y., Zhong, W., Yang, D., Wang, M.W., Wu, B., Zhao, Q."
"7XMS","EMD-33303","ELECTRON MICROSCOPY",,2.9,"POINT",,"EMD-33303","PARTICLE","SINGLE PARTICLE","NO","NO","YES","FEI TITAN KRIOS","GATAN K3 BIOQUANTUM (6k x 4k)","2022-08-03","2022-04-26","Zhao, W., Han, S., Qiu, N., Feng, W., Lu, M., Zhang, W., Wang, M., Zhou, Q., Chen, S., Xu, W., Du, J., Chu, X., Yi, C., Dai, A., Hu, L., Shen, M.Y., Sun, Y., Zhang, Q., Ma, Y., Zhong, W., Yang, D., Wang, M.W., Wu, B., Zhao, Q."
